日期,代號,名稱,動作,股數,價格,實現損益
2026-07-29,2101,南港,出清60MA/前低,11992,32.25,-22785
2026-07-29,3706,神達,出清60MA/前低,6754,85.3,-31068
2026-07-29,5388,中磊,出清60MA/前低,6736,81.9,-21555
2026-07-30,2520,冠德,減1/3破20MA,113,35.1,17
2026-08-05,2646,星宇航空,減1/3破20MA,8686,21.3,-6080
2026-08-05,8271,宇瞻,進場YoY201%,2398,227.0,
2026-08-05,3229,晟鈦,進場YoY99%,12303,44.25,
2026-08-05,6214,精誠,進場YoY77%,3558,153.0,
2026-08-05,6414,樺漢,進場YoY57%,1160,469.0,
2026-08-05,2317,鴻海,進場YoY52%,2106,258.5,
2026-08-05,2027,大成鋼,進場YoY44%,12275,44.35,
2026-08-05,2606,裕民,進場YoY36%,496,64.5,
2026-08-06,2606,裕民,出清60MA/前低,496,64.4,-50
2026-08-06,2347,聯強,進場YoY135%,335,94.7,
2026-08-10,2646,星宇航空,出清60MA/前低,17373,20.75,-21716
2026-08-10,8112,至上,進場YoY231%,3813,92.4,
2026-08-12,2520,冠德,回補站回20MA,113,35.25,
2026-08-17,3022,威強電,拋物線全出10MA,5679,96.5,24420
2026-08-17,2317,鴻海,出清60MA/前低,2106,255.0,-7371
2026-08-17,2347,聯強,出清60MA/前低,335,88.8,-1977
2026-08-17,2344,華邦電,進場YoY292%,3130,181.5,
2026-08-17,2465,麗臺,進場YoY281%,5880,90.6,
2026-08-17,3003,健和興,進場YoY93%,151,66.2,
2026-08-18,6414,樺漢,出清60MA/前低,1160,389.5,-92220
2026-08-18,7750,新代,進場YoY203%,177,2490.0,
2026-08-19,2344,華邦電,出清60MA/前低,3130,168.0,-42255
2026-08-20,2465,麗臺,拋物線全出10MA,5880,86.0,-27048
2026-08-20,1316,上曜,進場YoY102%,52865,10.65,
2026-08-20,7788,松川精密,進場YoY99%,1806,256.0,
2026-08-24,2395,研華,拋物線全出10MA,1011,658.0,92001
2026-08-24,7750,新代,出清60MA/前低,177,2140.0,-61950
2026-08-25,3135,凌航,進場YoY204%,3097,180.0,
2026-08-25,4967,十銓,進場YoY99%,1762,272.5,
2026-08-27,9940,信義,減1/3破20MA,9299,20.65,930
2026-08-31,3229,晟鈦,拋物線全出10MA,12303,53.4,112572
2026-08-31,3167,大量,進場YoY153%,704,794.0,
2026-09-01,8112,至上,減1/3破20MA,1271,91.3,-1398
2026-09-01,3135,凌航,出清60MA/前低,3097,173.0,-21679
2026-09-01,6531,愛普*,進場YoY145%,582,958.0,
2026-09-02,8271,宇瞻,減1/3破20MA,799,225.5,-1198
2026-09-03,8271,宇瞻,出清60MA/前低,1599,217.0,-15990
2026-09-03,8112,至上,出清60MA/前低,2542,89.3,-7880
2026-09-03,3167,大量,出清60MA/前低,704,730.0,-45056
2026-09-03,2467,志聖,進場YoY133%,918,595.0,
2026-09-03,6885,全福生技,進場YoY109%,23496,23.25,
2026-09-03,4949,有成精密,進場YoY99%,7000,77.5,
